0,tcp,http,OTH,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.50,0.50,0.00,2,1,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,2,0.67,0.33,0.67,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,4,1.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,3,0.75,0.25,0.75,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,5,1.00,0.00,0.17,0.80,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,6,1.00,0.00,0.14,0.83,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,4,0.80,0.20,0.80,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6,1,0.17,0.83,0.50,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,7,1.00,0.00,0.12,0.86,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,3,0.00,0.00,0.00,0.00,0.75,0.25,0.00,7,5,0.71,0.29,0.83,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.33,0.67,0.00,8,2,0.25,0.75,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.50,0.50,0.00,9,3,0.33,0.67,0.25,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2,8,1.00,0.00,0.11,0.75,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,6,0.60,0.40,0.86,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,9,1.00,0.00,0.10,0.67,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,7,0.64,0.36,0.88,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,2,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12,4,0.33,0.67,0.40,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2,10,1.00,0.00,0.18,0.80,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2,11,1.00,0.00,0.17,0.82,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.67,0.33,0.00,13,8,0.62,0.38,0.89,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.25,0.75,0.00,14,5,0.36,0.64,0.33,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2,12,1.00,0.00,0.15,0.83,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,5,3,0.00,0.00,0.00,0.00,0.60,0.40,0.00,15,9,0.60,0.40,0.90,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,2,5,0.00,0.00,0.00,0.00,1.00,0.00,0.60,4,13,1.00,0.00,0.14,0.69,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,10,0.62,0.38,0.91,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,14,1.00,0.00,0.13,0.64,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,11,0.65,0.35,0.92,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3,15,1.00,0.00,0.19,0.80,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3,16,1.00,0.00,0.18,0.81,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,18,12,0.67,0.33,0.92,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,19,6,0.32,0.68,0.43,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3,17,1.00,0.00,0.17,0.82,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,3,0.00,0.00,0.00,0.00,0.75,0.25,0.00,20,13,0.65,0.35,0.93,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,93,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,3,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,7,0.33,0.67,0.38,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,93,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22,8,0.36,0.64,0.44,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,4,1.00,0.00,0.20,0.75,0.00,0.00,0.00,0.00
0,tcp,http,OTH,400,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,18,1.00,0.00,0.16,0.67,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,23,14,0.61,0.39,0.93,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,352,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.33,0.67,0.00,24,15,0.62,0.38,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,19,1.00,0.00,0.20,0.63,0.00,0.00,0.00,0.00
0,tcp,http,OTH,402,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,8,20,1.00,0.00,0.14,0.60,0.00,0.00,0.00,0.00
0,tcp,private,OTH,60,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.50,0.50,0.00,25,16,0.64,0.36,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,private,OTH,270,0,0,0,0,5,3,0.00,0.00,0.00,0.00,0.60,0.40,0.00,26,17,0.65,0.35,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http,OTH,54,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,9,21,1.00,0.00,0.18,0.57,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,93,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.33,0.67,0.00,27,9,0.33,0.67,0.50,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,93,0,0,0,0,7,3,0.00,0.00,0.00,0.00,0.43,0.57,0.00,28,10,0.36,0.64,0.55,0.00,0.00,0.00,0.00,0.00
0,udp,domain_u,SF,95,206,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,udp,domain_u,SF,95,218,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,udp,domain_u,SF,84,116,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,udp,domain_u,SF,84,141,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3,3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,udp,domain_u,SF,84,141,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,4,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
